,date,filing_date,currency_symbol,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiab,totalStockholderEquity,deferredLongTermLiab,otherCurrentLiab,commonStock,retainedEarnings,otherLiab,goodWill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,shortLongTermDebt,shortLongTermDebtTotal,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,noncontrollingInterestInConsolidatedEntity,temporaryEquityRedeemableNoncontrollingInterests,accumulatedOtherComprehensiveIncome,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,nonCurrrentAssetsOther,deferredLongTermAssetCharges,nonCurrentAssetsTotal,capitalLeaseObligations,longTermDebtTotal,nonCurrentLiabilitiesOther,nonCurrentLiabilitiesTotal,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurpluse,liabilitiesAndStockholdersEquity,cashAndShortTermInvestments,propertyPlantAndEquipmentGross,accumulatedDepreciation,commonStockSharesOutstanding,investments,changeToLiabilities,totalCashflowsFromInvestingActivities,netBorrowings,totalCashFromFinancingActivities,changeToOperatingActivities,netIncome,changeInCash,beginPeriodCashFlow,endPeriodCashFlow,totalCashFromOperatingActivities,depreciation,otherCashflowsFromInvestingActivities,dividendsPaid,changeToInventory,changeToAccountReceivables,salePurchaseOfStock,otherCashflowsFromFinancingActivities,changeToNetincome,capitalExpenditures,changeReceivables,cashFlowsOtherOperating,exchangeRateChanges,cashAndCashEquivalentsChanges,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,sellingAndMarketingExpenses,grossProfit,ebit,ebitda,depreciationAndAmortization,nonOperatingIncomeNetOther,operatingIncome,otherOperatingExpenses,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments,EPS,epsEstimate,epsDifference,surprisePercent,Fiscal_Quarter,Date,Price,marketCapitalization,ROE,PE,dividends,dividendYield,DE,currentRatio,BVPS,PB
60,2003-03-31,,USD,6361000000.0,29000000.0,,280000000.0,2222000000.0,4139000000.0,,776000000.0,1919000000.0,2331000000.0,215000000.0,85000000.0,274000000.0,3410000000.0,2007000000.0,,,310000000.0,,619000000.0,5468000000.0,,,1116000000.0,492000000.0,,41000000.0,921000000.0,,,,-111000000.0,,1919000000.0,,,,,160000000.0,,,,,,,,,,,6361000000.0,,619000000.0,,20285608000.0,,10000000.0,934000000.0,,3000000.0,,14000000.0,798000000.0,2612000000.0,3410000000.0,98000000.0,29000000.0,15000000.0,,3000000.0,5000000.0,3000000.0,697000000.0,,40000000,,,,,119000000.0,0.0,19000000.0,0.0,300000000.0,,418000000.0,19000000.0,28000000.0,29000000.0,,-1000000.0,1476000000.0,2000000.0,,,,0.0,0.0,0.0,5000000.0,1475000000.0,0.0,1057000000.0,4000000.0,0.0,0.0,14000000.0,,0.0007,,,,Q2,2003-03-31,0.2175,4412119740.0,0.007295466388744137,310.7142857142857,,,,2.72446437468859,0.2040362803027644,1.0659868905532737
61,2002-12-31,,USD,6269000000.0,116000000.0,,287000000.0,2153000000.0,4116000000.0,,778000000.0,1840000000.0,2317000000.0,,116000000.0,280000000.0,2612000000.0,1595000000.0,,,320000000.0,,605000000.0,5384000000.0,,,1850000000.0,497000000.0,320000000.0,44000000.0,817000000.0,,,,-41000000.0,,1840000000.0,,,,,136000000.0,,,,,,,,,,,6269000000.0,,605000000.0,,20107192000.0,,,237000000.0,,13000000.0,,-8000000.0,360000000.0,2252000000.0,2612000000.0,110000000.0,31000000.0,9000000.0,,1000000.0,68000000.0,13000000.0,237000000.0,,20000000,,,,,121000000.0,0.0,0.0,0.0,299000000.0,,406000000.0,-8000000.0,17000000.0,31000000.0,,-14000000.0,1486000000.0,2000000.0,,,,0.0,0.0,0.0,-2000000.0,1472000000.0,0.0,1066000000.0,-15000000.0,0.0,0.0,0.0,,-0.0004,,,,Q1,2002-12-31,0.2202,4427603678.400001,-0.004347826086956522,-550.5,,,,3.375548589341693,0.20470287447396932,1.0757054612244898
62,2002-09-30,,USD,6298000000.0,119000000.0,,441000000.0,2203000000.0,4095000000.0,,747000000.0,1826000000.0,2325000000.0,,119000000.0,289000000.0,2252000000.0,1658000000.0,,,316000000.0,,621000000.0,5388000000.0,,,2085000000.0,565000000.0,316000000.0,45000000.0,911000000.0,,,,-56000000.0,,1826000000.0,,,,,131000000.0,,,,,,,,,,,6298000000.0,,621000000.0,,19956720000.0,,110000000.0,,,16000000.0,,-45000000.0,1006000000.0,1246000000.0,2252000000.0,83000000.0,29000000.0,,,-11000000.0,61000000.0,16000000.0,908000000.0,,64000000,,,,,117000000.0,0.0,48000000.0,0.0,280000000.0,,381000000.0,-60000000.0,13000000.0,29000000.0,,-16000000.0,1459000000.0,2000000.0,,,,0.0,0.0,0.0,-15000000.0,1443000000.0,0.0,1062000000.0,-70000000.0,0.0,0.0,33000000.0,,-0.0022,,,,Q4,2002-09-30,0.2229,4448352888.0,-0.024644030668127054,-101.31818181818181,,,,3.249698431845597,0.2051940399023487,1.0862888615384614
63,2002-06-30,,USD,6293000000.0,99000000.0,,477000000.0,2227000000.0,4066000000.0,,814000000.0,1808000000.0,2370000000.0,,99000000.0,261000000.0,1246000000.0,1718000000.0,,,316000000.0,,589000000.0,5443000000.0,,,3060000000.0,626000000.0,316000000.0,34000000.0,904000000.0,,,,-112000000.0,,1808000000.0,,,,,114000000.0,,,,,,,,,,,6293000000.0,,589000000.0,,20545392000.0,,103000000.0,,,42000000.0,,32000000.0,87000000.0,1159000000.0,1246000000.0,-37000000.0,28000000.0,,,-8000000.0,18000000.0,42000000.0,82000000.0,,31000000,,,,,106000000.0,0.0,39000000.0,0.0,272000000.0,,391000000.0,39000000.0,41000000.0,28000000.0,,13000000.0,1416000000.0,2000000.0,,,,0.0,0.0,0.0,7000000.0,1429000000.0,0.0,1038000000.0,-1000000.0,0.0,0.0,32000000.0,,0.01,0.01,0.0,0.0,Q3,,,,0.017699115044247787,,,,,3.168218859138533,0.19790325733380992,
64,2002-03-31,,USD,6264000000.0,81000000.0,,435000000.0,2250000000.0,4014000000.0,,722000000.0,1738000000.0,2338000000.0,,81000000.0,263000000.0,1159000000.0,1709000000.0,,,311000000.0,,587000000.0,5414000000.0,,,3150000000.0,644000000.0,311000000.0,26000000.0,987000000.0,,,,-71000000.0,,1747000000.0,,,,,103000000.0,,,,,,,,,,,6264000000.0,,587000000.0,,20494264000.0,,186000000.0,,,36000000.0,,40000000.0,-787000000.0,1946000000.0,1159000000.0,2000000.0,29000000.0,,,-3000000.0,-146000000.0,36000000.0,-825000000.0,,43000000,,,,,111000000.0,0.0,55000000.0,0.0,270000000.0,,409000000.0,55000000.0,57000000.0,29000000.0,,28000000.0,1467000000.0,3000000.0,,,,0.0,0.0,0.0,15000000.0,1495000000.0,0.0,1086000000.0,1000000.0,0.0,0.0,40000000.0,,0.002,,,,Q2,,,,0.02289639381797367,,,,,3.1679344645991807,0.19585968054280944,
65,2001-12-31,,USD,6122000000.0,75000000.0,,384000000.0,2156000000.0,3966000000.0,,749000000.0,1696000000.0,2298000000.0,,75000000.0,277000000.0,1946000000.0,1579000000.0,,,315000000.0,,573000000.0,5272000000.0,,,2421000000.0,498000000.0,315000000.0,23000000.0,830000000.0,,,,-38000000.0,,1706000000.0,,,,,176000000.0,,,,,,,,,,,6122000000.0,,573000000.0,,20020504000.0,,29000000.0,,,11000000.0,,38000000.0,-364000000.0,2310000000.0,1946000000.0,42000000.0,28000000.0,10000000.0,,-12000000.0,-32000000.0,11000000.0,-417000000.0,,36000000,,,,,113000000.0,0.0,53000000.0,0.0,289000000.0,,422000000.0,53000000.0,48000000.0,28000000.0,,20000000.0,1355000000.0,3000000.0,,,,0.0,0.0,0.0,15000000.0,1375000000.0,0.0,953000000.0,2000000.0,0.0,0.0,38000000.0,,0.01,0.01,0.0,0.0,Q1,2001-12-31,0.3369,6744907797.599999,0.022274325908558032,33.69,,,,3.338822039265358,0.19809691104679483,1.7006827527987896
66,2001-09-30,,USD,6021000000.0,76000000.0,,330000000.0,2101000000.0,3920000000.0,,717000000.0,1682000000.0,2260000000.0,,76000000.0,314000000.0,2310000000.0,1518000000.0,,,317000000.0,,564000000.0,5143000000.0,,,2026000000.0,466000000.0,317000000.0,11000000.0,801000000.0,,,,-33000000.0,,1693000000.0,,,,,110000000.0,,,,,,,,,,,6021000000.0,,564000000.0,,19530840000.0,,,892000000.0,,18000000.0,,66000000.0,189000000.0,2121000000.0,2310000000.0,275000000.0,28000000.0,,,8000000.0,132000000.0,18000000.0,-104000000.0,,163000000,,,,,116000000.0,0.0,94000000.0,0.0,268000000.0,,437000000.0,94000000.0,81000000.0,28000000.0,,53000000.0,1397000000.0,2000000.0,,,,12000000.0,0.0,0.0,28000000.0,1450000000.0,0.0,1013000000.0,0.0,0.0,0.0,66000000.0,,0.0034,,,,Q4,,,,0.03898405197873597,,,,,3.388010540184453,0.2007082132668129,
67,2001-06-30,,USD,6071000000.0,146000000.0,,413000000.0,2213000000.0,3858000000.0,,767000000.0,1673000000.0,2194000000.0,,146000000.0,476000000.0,2121000000.0,1614000000.0,,,317000000.0,,347000000.0,5248000000.0,,,2097000000.0,598000000.0,317000000.0,19000000.0,847000000.0,,,,-380000000.0,,1673000000.0,,,,,184000000.0,,,,,,,,,,,6071000000.0,,347000000.0,,20099072000.0,,,996000000.0,,6000000.0,,61000000.0,-17000000.0,2138000000.0,2121000000.0,-33000000.0,26000000.0,,,-9000000.0,39000000.0,6000000.0,10000000.0,,30000000,,,,,122000000.0,0.0,87000000.0,0.0,281000000.0,,434000000.0,87000000.0,57000000.0,26000000.0,,31000000.0,1444000000.0,4000000.0,,,,0.0,0.0,0.0,26000000.0,1475000000.0,403000000.0,1041000000.0,9000000.0,0.0,0.0,61000000.0,,0.003,,,,Q3,,,,0.03646144650328751,,,,,3.251548946716233,0.19194916063786427,
68,2001-03-31,,USD,6130000000.0,135000000.0,,554000000.0,2392000000.0,3738000000.0,,834000000.0,1599000000.0,2133000000.0,,135000000.0,454000000.0,2138000000.0,1795000000.0,,,317000000.0,,331000000.0,5345000000.0,,,2006000000.0,637000000.0,317000000.0,10000000.0,961000000.0,,,,-390000000.0,,1599000000.0,,,,,168000000.0,,,,,,,,,,,6130000000.0,,331000000.0,,19757472000.0,,,986000000.0,,15000000.0,,43000000.0,401000000.0,1737000000.0,2138000000.0,-44000000.0,22000000.0,,,11000000.0,-196000000.0,15000000.0,430000000.0,,17000000,,,,,101000000.0,0.0,62000000.0,0.0,292000000.0,,385000000.0,62000000.0,14000000.0,22000000.0,,-8000000.0,1439000000.0,5000000.0,,,,-12000000.0,0.0,0.0,19000000.0,1431000000.0,393000000.0,1046000000.0,5000000.0,0.0,0.0,43000000.0,,0.01,,,,Q2,,,,0.02689180737961226,,,,,2.977715877437326,0.1891942450937043,
69,2000-12-31,,USD,5986000000.0,,,399000000.0,2274000000.0,3712000000.0,,1000000000.0,1578000000.0,2090000000.0,,,735000000.0,1737000000.0,1637000000.0,,,311000000.0,,325000000.0,4926000000.0,,,2328000000.0,441000000.0,311000000.0,21000000.0,637000000.0,,,,41000000.0,,1578000000.0,3000000.0,,,,288000000.0,,,,,,,,,,,5986000000.0,,325000000.0,,18881520000.0,,,556000000.0,,3000000.0,,-195000000.0,546000000.0,1191000000.0,1737000000.0,-13000000.0,24000000.0,,,12000000.0,512000000.0,3000000.0,556000000.0,,22000000,,,,,102000000.0,0.0,0.0,0.0,297000000.0,,-21000000.0,-295000000.0,-396000000.0,24000000.0,,-420000000.0,1427000000.0,5000000.0,,,,12000000.0,0.0,0.0,-88000000.0,1007000000.0,0.0,1028000000.0,66000000.0,0.0,0.0,0.0,,-0.0103,,,,Q1,,,,-0.12357414448669202,,,,,3.00916310323763,0.19659434198094222,
70,2000-09-30,,USD,6803000000.0,,,414000000.0,2696000000.0,4107000000.0,,776000000.0,1502000000.0,2285000000.0,,,1063000000.0,1191000000.0,1933000000.0,,,300000000.0,,313000000.0,5427000000.0,,,2836000000.0,953000000.0,300000000.0,33000000.0,1157000000.0,,,,-387000000.0,,1502000000.0,76000000.0,,,,277000000.0,,,,,,,,,,,6803000000.0,,313000000.0,,18202240000.0,,318000000.0,,,10000000.0,,170000000.0,-153000000.0,1344000000.0,1191000000.0,158000000.0,18000000.0,,,-28000000.0,14000000.0,-25000000.0,-321000000.0,,31000000,,,,,101000000.0,,229000000.0,,282000000.0,,467000000.0,229000000.0,102000000.0,18000000.0,,84000000.0,1786000000.0,6000000.0,,,,,,,59000000.0,1870000000.0,383000000.0,1403000000.0,92000000.0,,,170000000.0,,0.0168,,,,Q4,,,,0.11318242343541944,,,,,2.8075530263838595,0.22563157061987976,
71,2000-06-30,,USD,6932000000.0,,,359000000.0,2756000000.0,4176000000.0,,833000000.0,1376000000.0,2115000000.0,,,1461000000.0,1344000000.0,1873000000.0,,,300000000.0,,314000000.0,5157000000.0,,,2482000000.0,967000000.0,300000000.0,5000000.0,1040000000.0,,,,535000000.0,,1376000000.0,150000000.0,,,,225000000.0,,,,,,,,,,,6932000000.0,,314000000.0,,20261752000.0,,228000000.0,,,-47000000.0,,200000000.0,-318000000.0,1662000000.0,1344000000.0,234000000.0,25000000.0,,,5000000.0,-27000000.0,-47000000.0,-505000000.0,,11000000,,,,,97000000.0,,270000000.0,,278000000.0,,543000000.0,270000000.0,193000000.0,25000000.0,,168000000.0,1657000000.0,5000000.0,,,,,,,70000000.0,1825000000.0,,1282000000.0,50000000.0,,,200000000.0,,0.03,0.03,0.0,0.0,Q3,2000-06-30,0.8056,16322867411.199999,0.14534883720930233,26.853333333333335,,,,2.7533368926855313,0.20610261146222697,3.908732617624521
72,2000-03-31,,USD,7007000000.0,,,353000000.0,2792000000.0,4215000000.0,,742000000.0,1419000000.0,1915000000.0,,,1781000000.0,1662000000.0,1853000000.0,,,300000000.0,,314000000.0,4912000000.0,,,1947000000.0,940000000.0,300000000.0,10000000.0,1111000000.0,,,,731000000.0,,1419000000.0,150000000.0,,,,237000000.0,,,,,,,,,,,7007000000.0,,314000000.0,,20383216000.0,,299000000.0,,,30000000.0,,233000000.0,76000000.0,1586000000.0,1662000000.0,61000000.0,21000000.0,,,5000000.0,-48000000.0,30000000.0,-15000000.0,,27000000,,,,,92000000.0,,319000000.0,,287000000.0,,549000000.0,319000000.0,191000000.0,21000000.0,,170000000.0,1775000000.0,5000000.0,,,,,,,86000000.0,1945000000.0,,1396000000.0,100000000.0,,,233000000.0,,0.03,0.03,0.0,0.0,Q2,2000-03-31,1.0443,21286192468.8,0.164200140944327,34.81,,,,2.6508364813815435,0.20678778069172205,5.05010497480427
73,1999-12-31,,,7586000000.0,,,,3172000000.0,,,,,1682000000.0,,,,1586000000.0,1965000000.0,,,300000000.0,,,4909000000.0,,,2074000000.0,892000000.0,,15000000.0,,,,,1237000000.0,,1345000000.0,,,,,219000000.0,,,,,,,,,,,7586000000.0,,318000000.0,,19982704000.0,,,,,-24000000.0,,183000000.0,260000000.0,1326000000.0,1586000000.0,373000000.0,20000000.0,,,5000000.0,-211000000.0,-24000000.0,-89000000.0,,38000000,,,,,90000000.0,,,,319000000.0,,607000000.0,274000000.0,218000000.0,20000000.0,,198000000.0,2145000000.0,5000000.0,,,,,,,91000000.0,2343000000.0,,1736000000.0,34000000.0,,,,,0.04,0.03,0.01,33.3333,Q1,1999-12-31,0.7907,15800324052.8,0.13605947955390335,19.7675,,,,2.4982188295165395,,
74,1999-09-30,,,5161000000.0,,,,2057000000.0,,,,,1499000000.0,,,,1326000000.0,1549000000.0,,,300000000.0,,,4285000000.0,,,1900000000.0,681000000.0,,20000000.0,,,,,106000000.0,,1349000000.0,,,,,219000000.0,,,,,,,,,,,5161000000.0,,318000000.0,,16134048000.0,,,,,-30000000.0,,111000000.0,-447000000.0,1773000000.0,1326000000.0,242000000.0,19000000.0,,,-13000000.0,215000000.0,-30000000.0,-659000000.0,,40000000,,,,,82000000.0,,,,235000000.0,,384000000.0,125000000.0,86000000.0,19000000.0,,67000000.0,1269000000.0,5000000.0,,,,,,,14000000.0,1336000000.0,,952000000.0,21000000.0,,,,,0.02,0.02,0.0,0.0,Q4,1999-09-30,0.487,7857281376.0,0.08228317272053373,24.349999999999998,,,,2.7663008392511297,,
75,1999-06-30,,,5019000000.0,,,,2049000000.0,,,,,1388000000.0,,,,1773000000.0,1539000000.0,,,300000000.0,,,4298000000.0,,,1333000000.0,896000000.0,,7000000.0,,,,,92000000.0,,1340000000.0,,,,,408000000.0,,,,,,,,,,,5019000000.0,,313000000.0,,19560800000.0,,,,,5000000.0,,203000000.0,415000000.0,1358000000.0,1773000000.0,88000000.0,19000000.0,,,11000000.0,-92000000.0,6000000.0,322000000.0,,7000000,,,,,80000000.0,,,,243000000.0,,427000000.0,229000000.0,123000000.0,19000000.0,,104000000.0,1454000000.0,,,,,,,,26000000.0,1558000000.0,,1131000000.0,101000000.0,,,,,0.02,0.02,0.0,0.0,Q3,1999-06-30,0.3561,6965600880.000001,0.15149253731343285,17.805,,,,2.792722547108512,,
76,1999-03-31,,,4935000000.0,,,,2760000000.0,,,,,1185000000.0,,,,1358000000.0,1544000000.0,,,955000000.0,,,4092000000.0,,,1564000000.0,804000000.0,,18000000.0,,,,,168000000.0,,672000000.0,,,,,513000000.0,,,,,,,,,,,4935000000.0,,330000000.0,,19398848000.0,,,,,33000000.0,,135000000.0,137000000.0,1221000000.0,1358000000.0,269000000.0,24000000.0,,,7000000.0,109000000.0,32000000.0,-165000000.0,,19000000,,,,,76000000.0,,,,239000000.0,,403000000.0,153000000.0,112000000.0,24000000.0,,88000000.0,1442000000.0,,,,,,,,18000000.0,1530000000.0,,1127000000.0,46000000.0,,,,,0.02,0.02,0.0,0.0,Q2,1999-03-31,0.2762,5357961817.6,0.20089285714285715,13.81,,,,2.650259067357513,,
77,1998-12-31,,,4592000000.0,,,,2669000000.0,,,,,1050000000.0,,,,1221000000.0,1484000000.0,,,954000000.0,,,3867000000.0,,,1357000000.0,913000000.0,,25000000.0,,,,,-481000000.0,,637000000.0,,,,,381000000.0,,,,,,,,,,,4592000000.0,,344000000.0,,19270944000.0,,,,,3000000.0,,152000000.0,-260000000.0,1481000000.0,1221000000.0,223000000.0,23000000.0,,,53000000.0,42000000.0,3000000.0,-486000000.0,,5000000,,,,,76000000.0,,,,279000000.0,,482000000.0,169000000.0,150000000.0,23000000.0,,127000000.0,1583000000.0,16000000.0,,,,,,,17000000.0,1710000000.0,,1228000000.0,26000000.0,,,,,0.03,0.02,0.01,50.0,Q1,1998-12-31,0.3147,6064566076.799999,0.23861852433281006,10.49,,,,2.6057951482479784,,
78,1998-09-30,,,4289000000.0,,,,2647000000.0,,,,,898000000.0,,,,1481000000.0,1520000000.0,,,954000000.0,,,3698000000.0,,,819000000.0,955000000.0,,78000000.0,,,,,-476000000.0,,633000000.0,,,,,243000000.0,,,,,,,,,,,4289000000.0,,348000000.0,,15150240000.0,,,,,28000000.0,,106000000.0,278000000.0,1203000000.0,1481000000.0,282000000.0,23000000.0,,,51000000.0,-40000000.0,27000000.0,-32000000.0,,17000000,,,,,73000000.0,,,,235000000.0,,417000000.0,114000000.0,132000000.0,23000000.0,,109000000.0,1447000000.0,,,,,,,,8000000.0,1556000000.0,,1139000000.0,40000000.0,,,,,0.02,0.02,0.0,0.0,Q4,1998-09-30,0.2933,4443565392.0,0.1674565560821485,14.665,,,,2.432894736842105,,
79,1998-06-30,,,4041000000.0,,,,2555000000.0,,,,,792000000.0,,,,1203000000.0,1389000000.0,,,953000000.0,,,3375000000.0,,,790000000.0,915000000.0,,129000000.0,,,,,-593000000.0,,592000000.0,,,,,301000000.0,,,,,,,,,,,4041000000.0,,365000000.0,,19240032000.0,,,,,-21000000.0,,101000000.0,-82000000.0,1285000000.0,1203000000.0,206000000.0,32000000.0,,,128000000.0,-108000000.0,2000000.0,-226000000.0,,27000000,,,,,83000000.0,,,,216000000.0,,360000000.0,109000000.0,93000000.0,32000000.0,,61000000.0,1341000000.0,,,,,,,,8000000.0,1402000000.0,,1042000000.0,-7000000.0,,,,,0.02,0.01,0.01,100.0,Q3,1998-06-30,0.2205,4242427056.0,0.17060810810810811,11.025,,,,2.429805615550756,,
80,1998-03-31,,,3963000000.0,,,,2575000000.0,,,,,691000000.0,,,,1285000000.0,1384000000.0,23000000.0,,976000000.0,,,3213000000.0,,,538000000.0,807000000.0,,257000000.0,,,,,-616000000.0,,590000000.0,,,,,335000000.0,,,,,,,,,,,3963000000.0,,415000000.0,,16342480000.0,,,,,11000000.0,,55000000.0,92000000.0,1193000000.0,1285000000.0,155000000.0,28000000.0,,,147000000.0,95000000.0,11000000.0,-74000000.0,,5000000,,,,,75000000.0,,,,223000000.0,,349000000.0,59000000.0,79000000.0,28000000.0,,51000000.0,1354000000.0,,,,,,,,4000000.0,1405000000.0,,1056000000.0,,,,,,0.01,0.01,0.0,0.0,Q2,1998-03-31,0.2115,3456434520.0,0.09322033898305085,21.15,,,,2.3215317919075145,,
81,1997-12-31,,,4126000000.0,,,,2882000000.0,,,,,636000000.0,,,,1193000000.0,1669000000.0,24000000.0,,976000000.0,,,3373000000.0,,,434000000.0,902000000.0,,404000000.0,,,,,-640000000.0,,499000000.0,,,,,324000000.0,,,,,,,,,,,4126000000.0,,429000000.0,,15661968000.0,,,,,1000000.0,,47000000.0,-37000000.0,1230000000.0,1193000000.0,132000000.0,28000000.0,,,33000000.0,133000000.0,1000000.0,-181000000.0,,7000000,,,,,79000000.0,,,,234000000.0,,353000000.0,47000000.0,68000000.0,28000000.0,,40000000.0,1538000000.0,,,,,,,,,1578000000.0,,1225000000.0,,,,,,0.01,0.01,0.0,0.0,Q1,1997-12-31,0.1006,1575593980.8,0.09418837675350701,10.059999999999999,,,,2.0209706411024566,,
82,1997-09-30,,,4233000000.0,,,,3033000000.0,,,,,589000000.0,,,,1230000000.0,1818000000.0,25000000.0,,976000000.0,,,3424000000.0,,,229000000.0,1035000000.0,,437000000.0,,,,,-709000000.0,,498000000.0,,,,,323000000.0,,,,,,,,,,,4233000000.0,,486000000.0,,14334768000.0,,,,,70000000.0,,-161000000.0,212000000.0,1018000000.0,1230000000.0,159000000.0,41000000.0,,,97000000.0,172000000.0,172000000.0,-56000000.0,,11000000,,,,,94000000.0,,,,259000000.0,,320000000.0,-161000000.0,8000000.0,41000000.0,,-33000000.0,1647000000.0,,,,,,,,,1614000000.0,,1294000000.0,-123000000.0,,,,,-0.0114,,,,Q4,1997-09-30,0.1668,2391039302.4,-0.3232931726907631,-14.631578947368421,,,,1.8833883388338835,,
83,1997-06-30,,,4341000000.0,,,,3145000000.0,,,,,750000000.0,,,,1018000000.0,1910000000.0,127000000.0,,1078000000.0,,,3493000000.0,,,212000000.0,1207000000.0,,534000000.0,,,,,-746000000.0,,476000000.0,,,,,308000000.0,,,,,,,,,,,4341000000.0,,540000000.0,,14168000000.0,,,,,-3000000.0,,-56000000.0,-255000000.0,1273000000.0,1018000000.0,-206000000.0,22000000.0,,,-25000000.0,-58000000.0,4000000.0,-46000000.0,,6000000,,,,,101000000.0,,,,307000000.0,,348000000.0,-56000000.0,-38000000.0,22000000.0,,-60000000.0,1797000000.0,,,,,,,,,1737000000.0,,1389000000.0,,,,,,-0.02,-0.02,0.0,0.0,Q3,1997-06-30,0.1097,1554229600.0,-0.11764705882352941,-5.485,,,,1.8287958115183247,,
84,1997-03-31,,,4487000000.0,,,,3245000000.0,,,,,806000000.0,,,,1273000000.0,2011000000.0,133000000.0,,1085000000.0,,,3642000000.0,,,186000000.0,1149000000.0,,509000000.0,,,,,-739000000.0,,472000000.0,,,,,289000000.0,,,,,,,,,,,4487000000.0,,556000000.0,,14068208000.0,,,,,-42000000.0,,-708000000.0,99000000.0,1174000000.0,1273000000.0,109000000.0,30000000.0,,,-21000000.0,343000000.0,5000000.0,32000000.0,,16000000,,,,,516000000.0,,,,348000000.0,,303000000.0,-708000000.0,-531000000.0,30000000.0,,-561000000.0,2162000000.0,,,,,,,,,1601000000.0,,1298000000.0,-155000000.0,,,,,-0.05,-0.04,-0.01,-25.0,Q2,1997-03-31,0.1406,1977990044.8,-1.5,-2.812,,,,1.8110392839383391,,
85,1996-12-31,,,5272000000.0,,,,3330000000.0,,,,,1514000000.0,,,,1174000000.0,2044000000.0,180000000.0,,1130000000.0,,,4419000000.0,,,633000000.0,1492000000.0,,488000000.0,,,,,-734000000.0,,442000000.0,,,,,260000000.0,,,,,,,,,,,5272000000.0,,593000000.0,,13947584000.0,,,,,-2000000.0,,-120000000.0,-378000000.0,1552000000.0,1174000000.0,92000000.0,25000000.0,,,174000000.0,4000000.0,3000000.0,-468000000.0,,20000000,,,,,149000000.0,,,,372000000.0,,397000000.0,-120000000.0,-99000000.0,25000000.0,,-124000000.0,2253000000.0,,,,,,,,,2129000000.0,,1732000000.0,,,,,,-0.03,-0.02,-0.01,-50.0,Q1,1996-12-31,0.1606,2239981990.4,-0.27149321266968324,-5.3533333333333335,,,,2.161937377690802,,
86,1996-09-30,,,5364000000.0,,,,3306000000.0,,,,,1634000000.0,,,,1552000000.0,2003000000.0,186000000.0,,1135000000.0,,,4515000000.0,,,193000000.0,1496000000.0,,662000000.0,,,,,-750000000.0,,439000000.0,,,,,251000000.0,,,,,,,,,,,5364000000.0,,598000000.0,,13858320000.0,,,,,13000000.0,,25000000.0,193000000.0,1359000000.0,1552000000.0,296000000.0,6000000.0,,,399000000.0,-204000000.0,14000000.0,-116000000.0,,12000000,,,,,146000000.0,,,,359000000.0,,511000000.0,40000000.0,12000000.0,6000000.0,,6000000.0,2315000000.0,18000000.0,,,,,,,15000000.0,2321000000.0,,1810000000.0,30000000.0,,,,,0.0018,-0.01,0.0118,118.0,Q4,1996-09-30,0.1708,2367001056.0,0.05694760820045558,94.8888888888889,,,,2.254118821767349,,
87,1996-06-30,,,5345000000.0,,,,3325000000.0,,,,,1609000000.0,,,,1359000000.0,1926000000.0,187000000.0,,1136000000.0,,,4454000000.0,,,,1292000000.0,,1061000000.0,,,,,-791000000.0,,423000000.0,,,,,276000000.0,,,,,,,,,,,5345000000.0,,615000000.0,,13858320000.0,,,,,484000000.0,,-32000000.0,859000000.0,500000000.0,1359000000.0,287000000.0,22000000.0,,,405000000.0,74000000.0,3000000.0,88000000.0,,13000000,,,,,155000000.0,,,,364000000.0,,403000000.0,-51000000.0,-94000000.0,22000000.0,,-116000000.0,2295000000.0,12000000.0,,,,,,,-19000000.0,2179000000.0,,1776000000.0,67000000.0,,,,,-0.02,-0.04,0.02,50.0,Q3,,,,-0.07565011820330969,,,,,2.312564901349948,,
